# N=5 tag=3 x=0.5 y=0.6 max_many_eig=100
t,tau,C,connected,disconnected
0.0798525,0.0702003,0.192917,3.64627,3.45335
0.0798525,0.0798525,0.149606,3.59349,3.44389
0.0798525,0.0908318,0.113293,3.54864,3.43535
0.0798525,0.103321,0.0836035,3.51145,3.42785
0.0798525,0.117527,0.0599624,3.48141,3.42145
0.0798525,0.133686,0.0416571,3.45782,3.41616
0.0798525,0.152068,0.0279079,3.43986,3.41195
0.0798525,0.172976,0.017927,3.42667,3.40875
0.0798525,0.19676,0.0109628,3.41738,3.40642
0.0798525,0.223813,0.00632714,3.41115,3.40483
0.0798525,0.254587,0.00341173,3.40722,3.40381
0.0798525,0.289591,0.00169917,3.4049,3.4032
0.0798525,0.329408,0.000771681,3.40364,3.40287
0.0798525,0.374701,0.000315095,3.40302,3.4027
0.0798525,0.42622,0.000113884,3.40274,3.40263
0.0798525,0.484824,3.58059e-05,3.40264,3.4026
0.0798525,0.551485,9.60401e-06,3.4026,3.40259
0.0798525,0.627311,2.14985e-06,3.40259,3.40259
0.0798525,0.713564,3.91737e-07,3.40259,3.40259
0.0798525,0.811675,5.64831e-08,3.40259,3.40259
0.0798525,0.923277,6.2402e-09,3.40259,3.40259
0.0798525,1.05022,5.09254e-10,3.40259,3.40259
0.0798525,1.19462,2.94468e-11,3.40259,3.40259
0.0798525,1.35888,1.15062e-12,3.40259,3.40259
0.0798525,1.54572,2.87695e-14,3.40259,3.40259
0.0798525,1.75825,4.14022e-16,3.40259,3.40259
0.0798525,2,-1.61146e-17,3.40259,3.40259
0.0908318,0.001,-1.83062,1.72391,3.55452
0.0908318,0.0011375,-1.56393,1.98994,3.55387
0.0908318,0.0012939,-1.28939,2.26374,3.55313
0.0908318,0.0014718,-1.01034,2.54195,3.5523
0.0908318,0.00167417,-0.730708,2.82064,3.55135
0.0908318,0.00190436,-0.454908,3.09537,3.55028
0.0908318,0.0021662,-0.187679,3.36139,3.54907
0.0908318,0.00246404,0.0661545,3.61386,3.54771
0.0908318,0.00280283,0.301941,3.84811,3.54617
0.0908318,0.00318821,0.515501,4.05994,3.54444
0.0908318,0.00362657,0.703398,4.24589,3.54249
0.0908318,0.00412521,0.863164,4.40347,3.5403
0.0908318,0.00469241,0.993442,4.5313,3.53786
0.0908318,0.00533759,1.09401,4.62913,3.53512
0.0908318,0.00607149,1.16571,4.69777,3.53206
0.0908318,0.00690629,1.21027,4.73893,3.52866
0.0908318,0.00785588,1.23008,4.75497,3.52489
0.0908318,0.00893602,1.22794,4.74865,3.52071
0.0908318,0.0101647,1.20683,4.72294,3.51612
0.0908318,0.0115623,1.16974,4.68081,3.51107
0.0908318,0.013152,1.11954,4.6251,3.50556
0.0908318,0.0149604,1.05888,4.55845,3.49957
0.0908318,0.0170174,0.990167,4.48327,3.4931
0.0908318,0.0193572,0.915564,4.40173,3.48617
0.0908318,0.0220187,0.836992,4.31577,3.47877
0.0908318,0.0250462,0.75618,4.22715,3.47097
0.0908318,0.0284899,0.674709,4.1375,3.4628
0.0908318,0.0324072,0.594053,4.04838,3.45433
0.0908318,0.036863,0.515603,3.96126,3.44566
0.0908318,0.0419315,0.440661,3.87754,3.43688
0.0908318,0.0476969,0.370405,3.79853,3.42813
0.0908318,0.054255,0.305838,3.72537,3.41953
0.0908318,0.0617148,0.247733,3.65896,3.41123
0.0908318,0.0702003,0.196585,3.59994,3.40336
0.0908318,0.0798525,0.152592,3.54864,3.39605
0.0908318,0.0908318,0.115657,3.50509,3.38943
0.0908318,0.103321,0.0854199,3.469,3.38358
0.0908318,0.117527,0.061312,3.43988,3.37857
0.0908318,0.133686,0.0426234,3.41703,3.37441
0.0908318,0.152068,0.0285714,3.39966,3.37109
0.0908318,0.172976,0.0183616,3.38691,3.36855
0.0908318,0.19676,0.0112324,3.37794,3.36671
0.0908318,0.223813,0.0064843,3.37193,3.36544
0.0908318,0.254587,0.00349702,3.36813,3.36463
0.0908318,0.289591,0.00174181,3.36589,3.36415
0.0908318,0.329408,0.00079109,3.36467,3.36388
0.0908318,0.374701,0.000323029,3.36408,3.36375
0.0908318,0.42622,0.000116753,3.36381,3.3637
0.0908318,0.484824,3.6708e-05,3.36371,3.36367
0.0908318,0.551485,9.846e-06,3.36368,3.36367
0.0908318,0.627311,2.20401e-06,3.36367,3.36366
0.0908318,0.713564,4.01607e-07,3.36366,3.36366
0.0908318,0.811675,5.79063e-08,3.36366,3.36366
0.0908318,0.923277,6.39743e-09,3.36366,3.36366
0.0908318,1.05022,5.22085e-10,3.36366,3.36366
0.0908318,1.19462,3.01888e-11,3.36366,3.36366
0.0908318,1.35888,1.17962e-12,3.36366,3.36366
0.0908318,1.54572,2.95009e-14,3.36366,3.36366
0.0908318,1.75825,4.3097e-16,3.36366,3.36366
0.0908318,2,-1.0005e-17,3.36366,3.36366
0.103321,0.001,-1.78267,1.68838,3.47105
0.103321,0.0011375,-1.51905,1.95155,3.47059
0.103321,0.0012939,-1.24768,2.2224,3.47008
0.103321,0.0014718,-0.971858,2.49763,3.46949
0.103321,0.00167417,-0.695485,2.77334,3.46883
0.103321,0.00190436,-0.422924,3.04515,3.46807
0.103321,0.0021662,-0.158861,3.30837,3.46723
0.103321,0.00246404,0.0919313,3.5582,3.46627
0.103321,0.00280283,0.324854,3.79004,3.46519
0.103321,0.00318821,0.535771,3.99974,3.46397
0.103321,0.00362657,0.721283,4.18389,3.46261
0.103321,0.00412521,0.87895,4.34002,3.46107
0.103321,0.00469241,1.00743,4.46677,3.45934
0.103321,0.00533759,1.10649,4.5639,3.45742
0.103321,0.00607149,1.17697,4.63223,3.45526
0.103321,0.00690629,1.22056,4.67342,3.45286
0.103321,0.00785588,1.23963,4.68982,3.45019
0.103321,0.00893602,1.23694,4.68417,3.44724
0.103321,0.0101647,1.21542,4.6594,3.44397
0.103321,0.0115623,1.17804,4.61843,3.44039
0.103321,0.013152,1.12762,4.56408,3.43646
0.103321,0.0149604,1.06677,4.49896,3.43219
0.103321,0.0170174,0.997885,4.42545,3.42756
0.103321,0.0193572,0.923092,4.34568,3.42259
0.103321,0.0220187,0.844297,4.26156,3.41727
0.103321,0.0250462,0.763213,4.17484,3.41163
0.103321,0.0284899,0.681413,4.08712,3.40571
0.103321,0.0324072,0.600366,3.99991,3.39955
0.103321,0.036863,0.521464,3.91467,3.39321
0.103321,0.0419315,0.446014,3.83278,3.38677
0.103321,0.0476969,0.375206,3.75552,3.38031
0.103321,0.054255,0.310059,3.684,3.37394
0.103321,0.0617148,0.251363,3.61912,3.36776
0.103321,0.0702003,0.199634,3.5615,3.36186
0.103321,0.0798525,0.155086,3.51145,3.35637
0.103321,0.0908318,0.117641,3.469,3.35136
0.103321,0.103321,0.0869499,3.43387,3.34692
0.103321,0.117527,0.0624527,3.40555,3.34309
0.103321,0.133686,0.0434424,3.38335,3.33991
0.103321,0.152068,0.0291351,3.3665,3.33736
0.103321,0.172976,0.0187313,3.35414,3.33541
0.103321,0.19676,0.0114621,3.34545,3.33399
0.103321,0.223813,0.00661831,3.33963,3.33301
0.103321,0.254587,0.0035698,3.33595,3.33238
0.103321,0.289591,0.00177821,3.33379,3.33201
0.103321,0.329408,0.000807658,3.33261,3.3318
0.103321,0.374701,0.000329802,3.33203,3.3317
0.103321,0.42622,0.000119202,3.33178,3.33166
0.103321,0.484824,3.74782e-05,3.33168,3.33164
0.103321,0.551485,1.00526e-05,3.33164,3.33163
0.103321,0.627311,2.25026e-06,3.33163,3.33163
0.103321,0.713564,4.10035e-07,3.33163,3.33163
0.103321,0.811675,5.91214e-08,3.33163,3.33163
0.103321,0.923277,6.53168e-09,3.33163,3.33163
0.103321,1.05022,5.33041e-10,3.33163,3.33163
0.103321,1.19462,3.08223e-11,3.33163,3.33163
0.103321,1.35888,1.20437e-12,3.33163,3.33163
0.103321,1.54572,3.01197e-14,3.33163,3.33163
0.103321,1.75825,4.39807e-16,3.33163,3.33163
0.103321,2,-1.04207e-17,3.33163,3.33163
0.117527,0.001,-1.74639,1.6588,3.40519
0.117527,0.0011375,-1.48519,1.91969,3.40488
0.117527,0.0012939,-1.21631,2.18821,3.40452
0.117527,0.0014718,-0.943044,2.46108,3.40412
0.117527,0.00167417,-0.669235,2.73443,3.40367
0.117527,0.00190436,-0.399217,3.00394,3.40315
0.117527,0.0021662,-0.137632,3.26494,3.40257
0.117527,0.00246404,0.110786,3.5127,3.40192
0.117527,0.00280283,0.341481,3.74266,3.40118
0.117527,0.00318821,0.550353,3.9507,3.40034
0.117527,0.00362657,0.734032,4.13344,3.39941
0.117527,0.00412521,0.890099,4.28845,3.39835
0.117527,0.00469241,1.01722,4.41438,3.39717
0.117527,0.00533759,1.11516,4.511,3.39584
0.117527,0.00607149,1.18475,4.57911,3.39435
0.117527,0.00690629,1.22767,4.62037,3.3927
0.117527,0.00785588,1.24624,4.6371,3.39086
0.117527,0.00893602,1.2432,4.63202,3.38882
0.117527,0.0101647,1.22146,4.60802,3.38656
0.117527,0.0115623,1.18394,4.56801,3.38407
0.117527,0.013152,1.13343,4.51478,3.38135
0.117527,0.0149604,1.07253,4.4509,3.37837
0.117527,0.0170174,1.00359,4.37873,3.37514
0.117527,0.0193572,0.928723,4.30038,3.37166
0.117527,0.0220187,0.849825,4.21775,3.36793
0.117527,0.0250462,0.768594,4.13256,3.36396
0.117527,0.0284899,0.686593,4.04637,3.35978
0.117527,0.0324072,0.605288,3.9607,3.35541
0.117527,0.036863,0.526072,3.87698,3.3509
0.117527,0.0419315,0.450255,3.79656,3.3463
0.117527,0.0476969,0.379037,3.72071,3.34167
0.117527,0.054255,0.313448,3.65052,3.33708
0.117527,0.0617148,0.254294,3.58689,3.3326
0.117527,0.0702003,0.202107,3.53042,3.32831
0.117527,0.0798525,0.157119,3.48141,3.32429
0.117527,0.0908318,0.119264,3.43988,3.32062
0.117527,0.103321,0.0882059,3.40555,3.31734
0.117527,0.117527,0.0633918,3.3779,3.31451
0.117527,0.133686,0.0441183,3.35627,3.31215
0.117527,0.152068,0.0296011,3.33985,3.31025
0.117527,0.172976,0.0190375,3.32783,3.30879
0.117527,0.19676,0.0116525,3.31938,3.30773
0.117527,0.223813,0.00672948,3.31373,3.307
0.117527,0.254587,0.0036302,3.31016,3.30653
0.117527,0.289591,0.00180843,3.30806,3.30625
0.117527,0.329408,0.000821415,3.30692,3.30609
0.117527,0.374701,0.000335426,3.30635,3.30602
0.117527,0.42622,0.000121236,3.30611,3.30599
0.117527,0.484824,3.81178e-05,3.30601,3.30597
0.117527,0.551485,1.02242e-05,3.30598,3.30597
0.117527,0.627311,2.28867e-06,3.30597,3.30597
0.117527,0.713564,4.17033e-07,3.30597,3.30597
0.117527,0.811675,6.01304e-08,3.30597,3.30597
0.117527,0.923277,6.64316e-09,3.30597,3.30597
0.117527,1.05022,5.42138e-10,3.30597,3.30597
0.117527,1.19462,3.13483e-11,3.30597,3.30597
0.117527,1.35888,1.22493e-12,3.30597,3.30597
0.117527,1.54572,3.06414e-14,3.30597,3.30597
0.117527,1.75825,4.54879e-16,3.30597,3.30597
0.117527,2,-3.03333e-18,3.30597,3.30597
0.133686,0.001,-1.71967,1.63485,3.35452
0.133686,0.0011375,-1.46033,1.89399,3.35431
0.133686,0.0012939,-1.19337,2.16071,3.35408
0.133686,0.0014718,-0.92205,2.43176,3.35381
0.133686,0.00167417,-0.650203,2.70331,3.35351
0.133686,0.00190436,-0.382126,2.97104,3.35317
0.133686,0.0021662,-0.122431,3.23035,3.35278
0.133686,0.00246404,0.124184,3.47653,3.35234
0.133686,0.00280283,0.353193,3.70504,3.35185
0.133686,0.00318821,0.560525,3.91182,3.35129
0.133686,0.00362657,0.742834,4.0935,3.35066
0.133686,0.00412521,0.897714,4.24767,3.34996
0.133686,0.00469241,1.02384,4.373,3.34917
0.133686,0.00533759,1.12098,4.46926,3.34828
0.133686,0.00607149,1.18995,4.53723,3.34728
0.133686,0.00690629,1.23241,4.57858,3.34617
0.133686,0.00785588,1.25066,4.5956,3.34494
0.133686,0.00893602,1.24742,4.59099,3.34356
0.133686,0.0101647,1.22558,4.56762,3.34204
0.133686,0.0115623,1.18801,4.52838,3.34037
0.133686,0.013152,1.1375,4.47603,3.33852
0.133686,0.0149604,1.07662,4.41313,3.33651
0.133686,0.0170174,1.0077,4.34202,3.33432
0.133686,0.0193572,0.932838,4.26479,3.33195
0.133686,0.0220187,0.853914,4.18332,3.32941
0.133686,0.0250462,0.772618,4.09931,3.3267
0.133686,0.0284899,0.690505,4.01433,3.32383
0.133686,0.0324072,0.609039,3.92986,3.32082
0.133686,0.036863,0.52961,3.84732,3.31771
0.133686,0.0419315,0.453535,3.76806,3.31452
0.133686,0.0476969,0.382018,3.69332,3.3113
0.133686,0.054255,0.3161,3.62419,3.30809
0.133686,0.0617148,0.256599,3.56154,3.30495
0.133686,0.0702003,0.20406,3.50599,3.30193
0.133686,0.0798525,0.15873,3.45782,3.29909
0.133686,0.0908318,0.120555,3.41703,3.29648
0.133686,0.103321,0.089208,3.38335,3.29414
0.133686,0.117527,0.064143,3.35627,3.29212
0.133686,0.133686,0.0446599,3.33509,3.29043
0.133686,0.152068,0.0299753,3.31904,3.28907
0.133686,0.172976,0.0192836,3.3073,3.28802
0.133686,0.19676,0.0118056,3.29906,3.28725
0.133686,0.223813,0.00681897,3.29354,3.28672
0.133686,0.254587,0.00367883,3.29006,3.28639
0.133686,0.289591,0.00183277,3.28802,3.28618
0.133686,0.329408,0.000832497,3.2869,3.28607
0.133686,0.374701,0.000339957,3.28636,3.28602
0.133686,0.42622,0.000122875,3.28612,3.28599
0.133686,0.484824,3.86331e-05,3.28602,3.28598
0.133686,0.551485,1.03624e-05,3.28599,3.28598
0.133686,0.627311,2.31961e-06,3.28598,3.28598
0.133686,0.713564,4.22671e-07,3.28598,3.28598
0.133686,0.811675,6.09433e-08,3.28598,3.28598
0.133686,0.923277,6.73296e-09,3.28598,3.28598
0.133686,1.05022,5.49468e-10,3.28598,3.28598
0.133686,1.19462,3.17721e-11,3.28598,3.28598
0.133686,1.35888,1.24149e-12,3.28598,3.28598
0.133686,1.54572,3.10548e-14,3.28598,3.28598
0.133686,1.75825,4.60271e-16,3.28598,3.28598
0.133686,2,-3.83175e-18,3.28598,3.28598
0.152068,0.001,-1.70052,1.6161,3.31663
0.152068,0.0011375,-1.44257,1.87393,3.31649
0.152068,0.0012939,-1.17703,2.13931,3.31634
0.152068,0.0014718,-0.90717,2.409,3.31617
0.152068,0.00167417,-0.63678,2.67919,3.31597
0.152068,0.00190436,-0.370144,2.9456,3.31575
0.152068,0.0021662,-0.111847,3.20365,3.3155
0.152068,0.00246404,0.133437,3.44865,3.31522
0.152068,0.00280283,0.361207,3.6761,3.3149
0.152068,0.00318821,0.567412,3.88195,3.31453
0.152068,0.00362657,0.748724,4.06285,3.31413
0.152068,0.00412521,0.90275,4.21642,3.31367
0.152068,0.00469241,1.02817,4.34132,3.31316
0.152068,0.00533759,1.12475,4.43733,3.31258
0.152068,0.00607149,1.19329,4.50522,3.31193
0.152068,0.00690629,1.23545,4.54666,3.31121
0.152068,0.00785588,1.25352,4.56392,3.31041
0.152068,0.00893602,1.25018,4.55969,3.30951
0.152068,0.0101647,1.2283,4.53682,3.30852
0.152068,0.0115623,1.19075,4.49817,3.30742
0.152068,0.013152,1.14028,4.4465,3.30622
0.152068,0.0149604,1.07946,4.38436,3.3049
0.152068,0.0170174,1.01059,4.31405,3.30346
0.152068,0.0193572,0.935775,4.23767,3.3019
0.152068,0.0220187,0.856867,4.15709,3.30022
0.152068,0.0250462,0.775554,4.07398,3.29843
0.152068,0.0284899,0.693386,3.98991,3.29653
0.152068,0.0324072,0.611823,3.90635,3.29453
0.152068,0.036863,0.532256,3.82471,3.29245
0.152068,0.0419315,0.456002,3.74632,3.29032
0.152068,0.0476969,0.384272,3.67243,3.28816
0.152068,0.054255,0.318115,3.60411,3.28599
0.152068,0.0617148,0.258358,3.54223,3.28387
0.152068,0.0702003,0.205557,3.48738,3.28182
0.152068,0.0798525,0.159969,3.43986,3.27989
0.152068,0.0908318,0.12155,3.39966,3.27811
0.152068,0.103321,0.0899822,3.3665,3.27651
0.152068,0.117527,0.0647244,3.33985,3.27513
0.152068,0.133686,0.04508,3.31904,3.27396
0.152068,0.152068,0.0302657,3.30329,3.27302
0.152068,0.172976,0.0194749,3.29177,3.2723
0.152068,0.19676,0.0119248,3.28369,3.27177
0.152068,0.223813,0.0068886,3.27829,3.2714
0.152068,0.254587,0.00371669,3.27489,3.27117
0.152068,0.289591,0.00185171,3.27288,3.27103
0.152068,0.329408,0.000841125,3.27179,3.27095
0.152068,0.374701,0.000343485,3.27126,3.27092
0.152068,0.42622,0.00012415,3.27102,3.2709
0.152068,0.484824,3.90343e-05,3.27093,3.27089
0.152068,0.551485,1.047e-05,3.2709,3.27089
0.152068,0.627311,2.3437e-06,3.27089,3.27089
0.152068,0.713564,4.27061e-07,3.27089,3.27089
0.152068,0.811675,6.15763e-08,3.27089,3.27089
0.152068,0.923277,6.80289e-09,3.27089,3.27089
0.152068,1.05022,5.55174e-10,3.27089,3.27089
0.152068,1.19462,3.21021e-11,3.27089,3.27089
0.152068,1.35888,1.25439e-12,3.27089,3.27089
0.152068,1.54572,3.13818e-14,3.27089,3.27089
0.152068,1.75825,4.6951e-16,3.27089,3.27089
0.152068,2,5.87487e-19,3.27089,3.27089
0.172976,0.001,-1.6872,1.60198,3.28919
0.172976,0.0011375,-1.43024,1.85886,3.2891
0.172976,0.0012939,-1.16574,2.12327,3.28901
0.172976,0.0014718,-0.896922,2.39198,3.2889
0.172976,0.00167417,-0.627581,2.6612,3.28878
0.172976,0.00190436,-0.361979,2.92666,3.28864
0.172976,0.0021662,-0.104683,3.1838,3.28848
0.172976,0.00246404,0.13965,3.42795,3.28831
0.172976,0.00280283,0.366536,3.65464,3.28811
0.172976,0.00318821,0.571943,3.85982,3.28788
0.172976,0.00362657,0.752552,4.04018,3.28763
0.172976,0.00412521,0.905981,4.19332,3.28734
0.172976,0.00469241,1.03091,4.31792,3.28702
0.172976,0.00533759,1.12711,4.41376,3.28666
0.172976,0.00607149,1.19537,4.48162,3.28625
0.172976,0.00690629,1.23735,4.52314,3.2858
0.172976,0.00785588,1.2553,4.5406,3.28529
0.172976,0.00893602,1.25192,4.53665,3.28473
0.172976,0.0101647,1.23005,4.51415,3.28411
0.172976,0.0115623,1.19254,4.47595,3.28341
0.172976,0.013152,1.14214,4.42479,3.28265
0.172976,0.0149604,1.08138,4.3632,3.28182
0.172976,0.0170174,1.01258,4.29349,3.28091
0.172976,0.0193572,0.937816,4.21774,3.27992
0.172976,0.0220187,0.858942,4.1378,3.27886
0.172976,0.0250462,0.777637,4.05536,3.27772
0.172976,0.0284899,0.695446,3.97195,3.27651
0.172976,0.0324072,0.613828,3.88906,3.27523
0.172976,0.036863,0.534172,3.80807,3.2739
0.172976,0.0419315,0.457799,3.73033,3.27253
0.172976,0.0476969,0.385922,3.65706,3.27114
0.172976,0.054255,0.319595,3.58934,3.26975
0.172976,0.0617148,0.259654,3.52803,3.26837
0.172976,0.0702003,0.206663,3.47371,3.26704
0.172976,0.0798525,0.160887,3.42667,3.26579
0.172976,0.0908318,0.12229,3.38691,3.26463
0.172976,0.103321,0.0905585,3.35414,3.26358
0.172976,0.117527,0.0651579,3.32783,3.26267
0.172976,0.133686,0.0453935,3.3073,3.26191
0.172976,0.152068,0.0304827,3.29177,3.26129
0.172976,0.172976,0.0196179,3.28043,3.26081
0.172976,0.19676,0.0120139,3.27248,3.26047
0.172976,0.223813,0.00694071,3.26717,3.26023
0.172976,0.254587,0.00374503,3.26382,3.26007
0.172976,0.289591,0.0018659,3.26184,3.25998
0.172976,0.329408,0.000847586,3.26078,3.25993
0.172976,0.374701,0.000346127,3.26025,3.2599
0.172976,0.42622,0.000125106,3.26002,3.25989
0.172976,0.484824,3.93348e-05,3.25993,3.25989
0.172976,0.551485,1.05506e-05,3.2599,3.25989
0.172976,0.627311,2.36174e-06,3.25989,3.25989
0.172976,0.713564,4.30348e-07,3.25989,3.25989
0.172976,0.811675,6.20503e-08,3.25989,3.25989
0.172976,0.923277,6.85526e-09,3.25989,3.25989
0.172976,1.05022,5.59448e-10,3.25989,3.25989
0.172976,1.19462,3.23493e-11,3.25989,3.25989
0.172976,1.35888,1.26405e-12,3.25989,3.25989
0.172976,1.54572,3.16234e-14,3.25989,3.25989
0.172976,1.75825,4.73098e-16,3.25989,3.25989
0.172976,2,5.65093e-19,3.25989,3.25989
0.19676,0.001,-1.67823,1.59184,3.27007
0.19676,0.0011375,-1.42197,1.84805,3.27002
0.19676,0.0012939,-1.15818,2.11178,3.26996
0.19676,0.0014718,-0.890084,2.37981,3.2699
0.19676,0.00167417,-0.621469,2.64835,3.26982
0.19676,0.00190436,-0.356583,2.91316,3.26974
0.19676,0.0021662,-0.099979,3.16967,3.26965
0.19676,0.00246404,0.143699,3.41324,3.26954
0.19676,0.00280283,0.369979,3.6394,3.26942
0.19676,0.00318821,0.574839,3.84412,3.26928
0.19676,0.00362657,0.754971,4.0241,3.26913
0.19676,0.00412521,0.907995,4.17696,3.26896
0.19676,0.00469241,1.0326,4.30136,3.26877
0.19676,0.00533759,1.12855,4.3971,3.26855
0.19676,0.00607149,1.19663,4.46494,3.26831
0.19676,0.00690629,1.23849,4.50653,3.26804
0.19676,0.00785588,1.25639,4.52412,3.26773
0.19676,0.00893602,1.25299,4.52039,3.26739
0.19676,0.0101647,1.23114,4.49816,3.26702
0.19676,0.0115623,1.19368,4.46028,3.2666
0.19676,0.013152,1.14333,4.40948,3.26614
0.19676,0.0149604,1.08264,4.34828,3.26564
0.19676,0.0170174,1.0139,4.27899,3.26509
0.19676,0.0193572,0.93919,4.20368,3.26449
0.19676,0.0220187,0.860352,4.1242,3.26385
0.19676,0.0250462,0.779064,4.04222,3.26316
0.19676,0.0284899,0.696868,3.95929,3.26242
0.19676,0.0324072,0.615219,3.87686,3.26164
0.19676,0.036863,0.535509,3.79634,3.26083
0.19676,0.0419315,0.459057,3.71905,3.25999
0.19676,0.0476969,0.387081,3.64622,3.25914
0.19676,0.054255,0.320639,3.57892,3.25828
0.19676,0.0617148,0.26057,3.51801,3.25744
0.19676,0.0702003,0.207447,3.46407,3.25662
0.19676,0.0798525,0.161539,3.41738,3.25584
0.19676,0.0908318,0.122815,3.37794,3.25513
0.19676,0.103321,0.0909689,3.34545,3.25448
0.19676,0.117527,0.065467,3.31938,3.25392
0.19676,0.133686,0.0456173,3.29906,3.25344
0.19676,0.152068,0.0306378,3.28369,3.25306
0.19676,0.172976,0.0197201,3.27248,3.25276
0.19676,0.19676,0.0120776,3.26462,3.25254
0.19676,0.223813,0.00697799,3.25937,3.25239
0.19676,0.254587,0.00376531,3.25606,3.2523
0.19676,0.289591,0.00187605,3.25411,3.25224
0.19676,0.329408,0.00085221,3.25306,3.25221
0.19676,0.374701,0.000348017,3.25254,3.25219
0.19676,0.42622,0.000125789,3.25231,3.25218
0.19676,0.484824,3.95498e-05,3.25222,3.25218
0.19676,0.551485,1.06083e-05,3.25219,3.25218
0.19676,0.627311,2.37465e-06,3.25218,3.25218
0.19676,0.713564,4.32701e-07,3.25218,3.25218
0.19676,0.811675,6.23895e-08,3.25218,3.25218
0.19676,0.923277,6.89274e-09,3.25218,3.25218
0.19676,1.05022,5.62507e-10,3.25218,3.25218
0.19676,1.19462,3.25261e-11,3.25218,3.25218
0.19676,1.35888,1.27096e-12,3.25218,3.25218
0.19676,1.54572,3.1798e-14,3.25218,3.25218
0.19676,1.75825,4.77383e-16,3.25218,3.25218
0.19676,2,2.26686e-18,3.25218,3.25218
0.223813,0.001,-1.67242,1.58493,3.25735
0.223813,0.0011375,-1.41662,1.8407,3.25732
0.223813,0.0012939,-1.1533,2.10399,3.25729
0.223813,0.0014718,-0.88569,2.37156,3.25725
0.223813,0.00167417,-0.617556,2.63965,3.25721
0.223813,0.00190436,-0.353143,2.90402,3.25716
0.223813,0.0021662,-0.0969955,3.16012,3.25711
0.223813,0.00246404,0.146251,3.4033,3.25705
0.223813,0.00280283,0.372132,3.62911,3.25698
0.223813,0.00318821,0.576633,3.83354,3.25691
0.223813,0.00362657,0.756453,4.01327,3.25682
0.223813,0.00412521,0.909216,4.16594,3.25672
0.223813,0.00469241,1.03361,4.29022,3.25661
0.223813,0.00533759,1.1294,4.38588,3.25649
0.223813,0.00607149,1.19737,4.45372,3.25635
0.223813,0.00690629,1.23916,4.49536,3.25619
0.223813,0.00785588,1.25703,4.51305,3.25602
0.223813,0.00893602,1.25364,4.50946,3.25583
0.223813,0.0101647,1.23181,4.48742,3.25561
0.223813,0.0115623,1.19438,4.44976,3.25538
0.223813,0.013152,1.14409,4.3992,3.25511
0.223813,0.0149604,1.08344,4.33827,3.25483
0.223813,0.0170174,1.01475,4.26926,3.25451
0.223813,0.0193572,0.940081,4.19425,3.25417
0.223813,0.0220187,0.861273,4.11507,3.2538
0.223813,0.0250462,0.780001,4.0334,3.2534
0.223813,0.0284899,0.697806,3.95078,3.25298
0.223813,0.0324072,0.616142,3.86867,3.25253
0.223813,0.036863,0.536398,3.78846,3.25206
0.223813,0.0419315,0.459897,3.71148,3.25158
0.223813,0.0476969,0.387857,3.63894,3.25109
0.223813,0.054255,0.321339,3.57193,3.25059
0.223813,0.0617148,0.261187,3.51129,3.2501
0.223813,0.0702003,0.207975,3.4576,3.24963
0.223813,0.0798525,0.161979,3.41115,3.24918
0.223813,0.0908318,0.123171,3.37193,3.24876
0.223813,0.103321,0.0912465,3.33963,3.24838
0.223813,0.117527,0.0656762,3.31373,3.24805
0.223813,0.133686,0.0457688,3.29354,3.24777
0.223813,0.152068,0.0307429,3.27829,3.24755
0.223813,0.172976,0.0197895,3.26717,3.24738
0.223813,0.19676,0.0121208,3.25937,3.24725
0.223813,0.223813,0.00700328,3.25417,3.24716
0.223813,0.254587,0.00377906,3.25089,3.24711
0.223813,0.289591,0.00188294,3.24896,3.24707
0.223813,0.329408,0.000855347,3.24791,3.24705
0.223813,0.374701,0.0003493,3.24739,3.24704
0.223813,0.42622,0.000126253,3.24717,3.24704
0.223813,0.484824,3.96957e-05,3.24708,3.24704
0.223813,0.551485,1.06474e-05,3.24705,3.24704
0.223813,0.627311,2.38342e-06,3.24704,3.24704
0.223813,0.713564,4.34297e-07,3.24704,3.24704
0.223813,0.811675,6.26197e-08,3.24704,3.24704
0.223813,0.923277,6.91817e-09,3.24704,3.24704
0.223813,1.05022,5.64582e-10,3.24704,3.24704
0.223813,1.19462,3.26461e-11,3.24704,3.24704
0.223813,1.35888,1.27565e-12,3.24704,3.24704
0.223813,1.54572,3.19171e-14,3.24704,3.24704
0.223813,1.75825,4.80943e-16,3.24704,3.24704
0.223813,2,4.0742e-18,3.24704,3.24704
0.254587,0.001,-1.66884,1.58051,3.24935
0.254587,0.0011375,-1.41333,1.83601,3.24934
0.254587,0.0012939,-1.15031,2.09901,3.24932
0.254587,0.0014718,-0.882997,2.36631,3.2493
0.254587,0.00167417,-0.615164,2.63412,3.24928
0.254587,0.00190436,-0.351046,2.89821,3.24926
0.254587,0.0021662,-0.0951843,3.15404,3.24923
0.254587,0.00246404,0.147792,3.39699,3.24919
0.254587,0.00280283,0.373425,3.62258,3.24916
0.254587,0.00318821,0.577703,3.82682,3.24912
0.254587,0.00362657,0.757329,4.0064,3.24907
0.254587,0.00412521,0.90993,4.15895,3.24902
0.254587,0.00469241,1.03419,4.28315,3.24896
0.254587,0.00533759,1.12989,4.37878,3.24889
0.254587,0.00607149,1.19779,4.44661,3.24882
0.254587,0.00690629,1.23955,4.48828,3.24874
0.254587,0.00785588,1.2574,4.50605,3.24864
0.254587,0.00893602,1.25401,4.50255,3.24854
